board_state,move
"[ 0  0  0  4  0  0  0  0  0  0  6  0  0  0  0  1  0  0  0 -2  0  0  4 -1
  0  0 -1  0 -2  0  1  0  1  1  0  0  1 -3 -1  0 -1  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  0  0  0 -6  0  0 -4  0]",c4c3
"[ 0  0  0  4  0  0  0  0  0  0  6  0  0  0  0  1  0  0 -1 -2  0  0  4 -1
  0  0  0  0 -2  0  1  0  1  1  0  0  1 -3 -1  0 -1  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  0  0  0 -6  0  0 -4  0]",b5a6
"[ 0  0  0  4  0  0  0  0  0  0  6  0  0  0  0  1  0  0 -1 -2  0  0  4 -1
  0  0  0  0 -2  0  1  0  1  0  0  0  1 -3 -1  0  1  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  0  0  0 -6  0  0 -4  0]",e4d2
"[ 0  0  0  4  0  0  0  0  0  0  6 -2  0  0  0  1  0  0 -1 -2  0  0  4 -1
  0  0  0  0  0  0  1  0  1  0  0  0  1 -3 -1  0  1  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  0  0  0 -6  0  0 -4  0]",d1h1
"[ 0  0  0  0  0  0  0  4  0  0  6 -2  0  0  0  1  0  0 -1 -2  0  0  4 -1
  0  0  0  0  0  0  1  0  1  0  0  0  1 -3 -1  0  1  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  0  0  0 -6  0  0 -4  0]",d2f1
"[ 0  0  0  0  0 -2  0  4  0  0  6  0  0  0  0  1  0  0 -1 -2  0  0  4 -1
  0  0  0  0  0  0  1  0  1  0  0  0  1 -3 -1  0  1  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  0  0  0 -6  0  0 -4  0]",a6a7
"[ 0  0  0  0  0 -2  0  4  0  0  6  0  0  0  0  1  0  0 -1 -2  0  0  4 -1
  0  0  0  0  0  0  1  0  1  0  0  0  1 -3 -1  0  0  0  0  0  0  0  0  0
  1  0  0  0  0  0  3  0  0  0  0 -6  0  0 -4  0]",d3b4
"[ 0  0  0  0  0 -2  0  4  0  0  6  0  0  0  0  1  0  0 -1  0  0  0  4 -1
  0 -2  0  0  0  0  1  0  1  0  0  0  1 -3 -1  0  0  0  0  0  0  0  0  0
  1  0  0  0  0  0  3  0  0  0  0 -6  0  0 -4  0]",c2c1
"[ 0  0  6  0  0 -2  0  4  0  0  0  0  0  0  0  1  0  0 -1  0  0  0  4 -1
  0 -2  0  0  0  0  1  0  1  0  0  0  1 -3 -1  0  0  0  0  0  0  0  0  0
  1  0  0  0  0  0  3  0  0  0  0 -6  0  0 -4  0]",b4a6
"[ 0  0  6  0  0 -2  0  4  0  0  0  0  0  0  0  1  0  0 -1  0  0  0  4 -1
  0  0  0  0  0  0  1  0  1  0  0  0  1 -3 -1  0 -2  0  0  0  0  0  0  0
  1  0  0  0  0  0  3  0  0  0  0 -6  0  0 -4  0]",g3e3
"[ 0  0  6  0  0 -2  0  4  0  0  0  0  0  0  0  1  0  0 -1  0  4  0  0 -1
  0  0  0  0  0  0  1  0  1  0  0  0  1 -3 -1  0 -2  0  0  0  0  0  0  0
  1  0  0  0  0  0  3  0  0  0  0 -6  0  0 -4  0]",d8e7
"[ 0  0  6  0  0 -2  0  4  0  0  0  0  0  0  0  1  0  0 -1  0  4  0  0 -1
  0  0  0  0  0  0  1  0  1  0  0  0  1 -3 -1  0 -2  0  0  0  0  0  0  0
  1  0  0  0 -6  0  3  0  0  0  0  0  0  0 -4  0]",e3d3
"[ 0  0  6  0  0 -2  0  4  0  0  0  0  0  0  0  1  0  0 -1  4  0  0  0 -1
  0  0  0  0  0  0  1  0  1  0  0  0  1 -3 -1  0 -2  0  0  0  0  0  0  0
  1  0  0  0 -6  0  3  0  0  0  0  0  0  0 -4  0]",f1g3
"[ 0  0  6  0  0  0  0  4  0  0  0  0  0  0  0  1  0  0 -1  4  0  0 -2 -1
  0  0  0  0  0  0  1  0  1  0  0  0  1 -3 -1  0 -2  0  0  0  0  0  0  0
  1  0  0  0 -6  0  3  0  0  0  0  0  0  0 -4  0]",g4f5
"[ 0  0  6  0  0  0  0  4  0  0  0  0  0  0  0  1  0  0 -1  4  0  0 -2 -1
  0  0  0  0  0  0  0  0  1  0  0  0  1  1 -1  0 -2  0  0  0  0  0  0  0
  1  0  0  0 -6  0  3  0  0  0  0  0  0  0 -4  0]",g3e2
"[ 0  0  6  0  0  0  0  4  0  0  0  0 -2  0  0  1  0  0 -1  4  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0  1  1 -1  0 -2  0  0  0  0  0  0  0
  1  0  0  0 -6  0  3  0  0  0  0  0  0  0 -4  0]",c1c2
"[ 0  0  0  0  0  0  0  4  0  0  6  0 -2  0  0  1  0  0 -1  4  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0  1  1 -1  0 -2  0  0  0  0  0  0  0
  1  0  0  0 -6  0  3  0  0  0  0  0  0  0 -4  0]",e2f4
"[ 0  0  0  0  0  0  0  4  0  0  6  0  0  0  0  1  0  0 -1  4  0  0  0 -1
  0  0  0  0  0 -2  0  0  1  0  0  0  1  1 -1  0 -2  0  0  0  0  0  0  0
  1  0  0  0 -6  0  3  0  0  0  0  0  0  0 -4  0]",d3d1
"[ 0  0  0  4  0  0  0  4  0  0  6  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0 -2  0  0  1  0  0  0  1  1 -1  0 -2  0  0  0  0  0  0  0
  1  0  0  0 -6  0  3  0  0  0  0  0  0  0 -4  0]",f4d3
"[ 0  0  0  4  0  0  0  4  0  0  6  0  0  0  0  1  0  0 -1 -2  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0  1  1 -1  0 -2  0  0  0  0  0  0  0
  1  0  0  0 -6  0  3  0  0  0  0  0  0  0 -4  0]",d1a1
"[ 4  0  0  0  0  0  0  4  0  0  6  0  0  0  0  1  0  0 -1 -2  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0  1  1 -1  0 -2  0  0  0  0  0  0  0
  1  0  0  0 -6  0  3  0  0  0  0  0  0  0 -4  0]",e7d8
"[ 4  0  0  0  0  0  0  4  0  0  6  0  0  0  0  1  0  0 -1 -2  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0  1  1 -1  0 -2  0  0  0  0  0  0  0
  1  0  0  0  0  0  3  0  0  0  0 -6  0  0 -4  0]",a7a8r
"[ 4  0  0  0  0  0  0  4  0  0  6  0  0  0  0  1  0  0 -1 -2  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0  1  1 -1  0 -2  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  4  0  0 -6  0  0 -4  0]",a6b8
"[ 4  0  0  0  0  0  0  4  0  0  6  0  0  0  0  1  0  0 -1 -2  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0  1  1 -1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  4 -2  0 -6  0  0 -4  0]",a1g1
"[ 0  0  0  0  0  0  4  4  0  0  6  0  0  0  0  1  0  0 -1 -2  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0  1  1 -1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  4 -2  0 -6  0  0 -4  0]",d3e5
"[ 0  0  0  0  0  0  4  4  0  0  6  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0 -2  1 -1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  4 -2  0 -6  0  0 -4  0]",c2b1
"[ 0  6  0  0  0  0  4  4  0  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0 -2  1 -1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  4 -2  0 -6  0  0 -4  0]",d8c8
"[ 0  6  0  0  0  0  4  4  0  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0 -2  1 -1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  4 -2 -6  0  0  0 -4  0]",g1c1
"[ 0  6  4  0  0  0  0  4  0  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0 -2  1 -1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  4 -2 -6  0  0  0 -4  0]",g8d8
"[ 0  6  4  0  0  0  0  4  0  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0 -2  1 -1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  4 -2 -6 -4  0  0  0  0]",b1a1
"[ 6  0  4  0  0  0  0  4  0  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0 -2  1 -1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  4 -2 -6 -4  0  0  0  0]",d8e8
"[ 6  0  4  0  0  0  0  4  0  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0 -2  1 -1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  4 -2 -6  0 -4  0  0  0]",a1a2
"[ 0  0  4  0  0  0  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0 -2  1 -1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  4 -2 -6  0 -4  0  0  0]",e8f8
"[ 0  0  4  0  0  0  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0 -2  1 -1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  4 -2 -6  0  0 -4  0  0]",a8a6
"[ 0  0  4  0  0  0  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0 -2  1 -1  0  4  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  0 -2 -6  0  0 -4  0  0]",e5g4
"[ 0  0  4  0  0  0  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  1  0  0  0  0  1 -1  0  4  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  0 -2 -6  0  0 -4  0  0]",c1a1
"[ 4  0  0  0  0  0  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  1  0  0  0  0  1 -1  0  4  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  0 -2 -6  0  0 -4  0  0]",c8d8
"[ 4  0  0  0  0  0  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  1  0  0  0  0  1 -1  0  4  0  0  0  0  0  0  0
  0  0  0  0  0  0  3  0  0 -2  0 -6  0 -4  0  0]",g7f8
"[ 4  0  0  0  0  0  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  1  0  0  0  0  1 -1  0  4  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0 -2  0 -6  0  3  0  0]",d8e8
"[ 4  0  0  0  0  0  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  1  0  0  0  0  1 -1  0  4  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0 -2  0  0 -6  3  0  0]",f8c5
"[ 4  0  0  0  0  0  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  1  0  3  0  0  1 -1  0  4  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0 -2  0  0 -6  0  0  0]",e8d7
"[ 4  0  0  0  0  0  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  1  0  3  0  0  1 -1  0  4  0  0  0  0  0  0  0
  0  0  0 -6  0  0  0  0  0 -2  0  0  0  0  0  0]",a6b6
"[ 4  0  0  0  0  0  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  1  0  3  0  0  1 -1  0  0  4  0  0  0  0  0  0
  0  0  0 -6  0  0  0  0  0 -2  0  0  0  0  0  0]",g4e3
"[ 4  0  0  0  0  0  0  4  6  0  0  0  0  0  0  1  0  0 -1  0 -2  0  0 -1
  0  0  0  0  0  0  0  0  1  0  3  0  0  1 -1  0  0  4  0  0  0  0  0  0
  0  0  0 -6  0  0  0  0  0 -2  0  0  0  0  0  0]",a1f1
"[ 0  0  0  0  0  4  0  4  6  0  0  0  0  0  0  1  0  0 -1  0 -2  0  0 -1
  0  0  0  0  0  0  0  0  1  0  3  0  0  1 -1  0  0  4  0  0  0  0  0  0
  0  0  0 -6  0  0  0  0  0 -2  0  0  0  0  0  0]",e3f1
"[ 0  0  0  0  0 -2  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  3  0  0  1 -1  0  0  4  0  0  0  0  0  0
  0  0  0 -6  0  0  0  0  0 -2  0  0  0  0  0  0]",b6b2
"[ 0  0  0  0  0 -2  0  4  6  4  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  3  0  0  1 -1  0  0  0  0  0  0  0  0  0
  0  0  0 -6  0  0  0  0  0 -2  0  0  0  0  0  0]",b8c6
"[ 0  0  0  0  0 -2  0  4  6  4  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  3  0  0  1 -1  0  0  0 -2  0  0  0  0  0
  0  0  0 -6  0  0  0  0  0  0  0  0  0  0  0  0]",b2b7
"[ 0  0  0  0  0 -2  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  3  0  0  1 -1  0  0  0 -2  0  0  0  0  0
  0  4  0 -6  0  0  0  0  0  0  0  0  0  0  0  0]",d7d8
"[ 0  0  0  0  0 -2  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  3  0  0  1 -1  0  0  0 -2  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0 -6  0  0  0  0]",c5f8
"[ 0  0  0  0  0 -2  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  1  0  0  0  0  1 -1  0  0  0 -2  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0 -6  0  3  0  0]",g5g4
"[ 0  0  0  0  0 -2  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0  0 -1
  0  0  0  0  0  0 -1  0  1  0  0  0  0  1  0  0  0  0 -2  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0 -6  0  3  0  0]",f8a3
"[ 0  0  0  0  0 -2  0  4  6  0  0  0  0  0  0  1  3  0 -1  0  0  0  0 -1
  0  0  0  0  0  0 -1  0  1  0  0  0  0  1  0  0  0  0 -2  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0 -6  0  0  0  0]",g4g3
"[ 0  0  0  0  0 -2  0  4  6  0  0  0  0  0  0  1  3  0 -1  0  0  0 -1 -1
  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0 -2  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0 -6  0  0  0  0]",a3e7
"[ 0  0  0  0  0 -2  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0 -1 -1
  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0 -2  0  0  0  0  0
  0  4  0  0  3  0  0  0  0  0  0 -6  0  0  0  0]",d8e8
"[ 0  0  0  0  0 -2  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0 -1 -1
  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0 -2  0  0  0  0  0
  0  4  0  0  3  0  0  0  0  0  0  0 -6  0  0  0]",b7b8
"[ 0  0  0  0  0 -2  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0 -1 -1
  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0 -2  0  0  0  0  0
  0  0  0  0  3  0  0  0  0  4  0  0 -6  0  0  0]",c6d8
"[ 0  0  0  0  0 -2  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0 -1 -1
  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  3  0  0  0  0  4  0 -2 -6  0  0  0]",e7d6
"[ 0  0  0  0  0 -2  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0 -1 -1
  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  3  0  0  0  0
  0  0  0  0  0  0  0  0  0  4  0 -2 -6  0  0  0]",e8d7
"[ 0  0  0  0  0 -2  0  4  6  0  0  0  0  0  0  1  0  0 -1  0  0  0 -1 -1
  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  3  0  0  0  0
  0  0  0 -6  0  0  0  0  0  4  0 -2  0  0  0  0]",a2b3
"[ 0  0  0  0  0 -2  0  4  0  0  0  0  0  0  0  1  0  6 -1  0  0  0 -1 -1
  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  3  0  0  0  0
  0  0  0 -6  0  0  0  0  0  4  0 -2  0  0  0  0]",d7e8
"[ 0  0  0  0  0 -2  0  4  0  0  0  0  0  0  0  1  0  6 -1  0  0  0 -1 -1
  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  3  0  0  0  0
  0  0  0  0  0  0  0  0  0  4  0 -2 -6  0  0  0]",a5a6
"[ 0  0  0  0  0 -2  0  4  0  0  0  0  0  0  0  1  0  6 -1  0  0  0 -1 -1
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  3  0  0  0  0
  0  0  0  0  0  0  0  0  0  4  0 -2 -6  0  0  0]",f1h2
"[ 0  0  0  0  0  0  0  4  0  0  0  0  0  0  0 -2  0  6 -1  0  0  0 -1 -1
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  3  0  0  0  0
  0  0  0  0  0  0  0  0  0  4  0 -2 -6  0  0  0]",h1a1
"[ 4  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -2  0  6 -1  0  0  0 -1 -1
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  3  0  0  0  0
  0  0  0  0  0  0  0  0  0  4  0 -2 -6  0  0  0]",g3g2
"[ 4  0  0  0  0  0  0  0  0  0  0  0  0  0 -1 -2  0  6 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  3  0  0  0  0
  0  0  0  0  0  0  0  0  0  4  0 -2 -6  0  0  0]",b8d8
"[ 4  0  0  0  0  0  0  0  0  0  0  0  0  0 -1 -2  0  6 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  3  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  4 -6  0  0  0]",e8d8
"[ 4  0  0  0  0  0  0  0  0  0  0  0  0  0 -1 -2  0  6 -1  0  0  0  0 -1
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  3  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0]",d6b4
"[ 4  0  0  0  0  0  0  0  0  0  0  0  0  0 -1 -2  0  6 -1  0  0  0  0 -1
  0  3  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0]",h2g4
"[ 4  0  0  0  0  0  0  0  0  0  0  0  0  0 -1  0  0  6 -1  0  0  0  0 -1
  0  3  0  0  0  0 -2  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0]",a1a2
"[ 0  0  0  0  0  0  0  0  4  0  0  0  0  0 -1  0  0  6 -1  0  0  0  0 -1
  0  3  0  0  0  0 -2  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0]",g2g1q
"[ 0  0  0  0  0  0 -5  0  4  0  0  0  0  0  0  0  0  6 -1  0  0  0  0 -1
  0  3  0  0  0  0 -2  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0]",f5f6
"[ 0  0  0  0  0  0 -5  0  4  0  0  0  0  0  0  0  0  6 -1  0  0  0  0 -1
  0  3  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0]",c3c2
"[ 0  0  0  0  0  0 -5  0  4  0 -1  0  0  0  0  0  0  6  0  0  0  0  0 -1
  0  3  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0]",b4d2
"[ 0  0  0  0  0  0 -5  0  4  0 -1  3  0  0  0  0  0  6  0  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0]",d8c8
"[ 0  0  0  0  0  0 -5  0  4  0 -1  3  0  0  0  0  0  6  0  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",d2c1
"[ 0  0  3  0  0  0 -5  0  4  0 -1  0  0  0  0  0  0  6  0  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",g1h1
"[ 0  0  3  0  0  0  0 -5  4  0 -1  0  0  0  0  0  0  6  0  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",a2a3
"[ 0  0  3  0  0  0  0 -5  0  0 -1  0  0  0  0  0  4  6  0  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",h1h2
"[ 0  0  3  0  0  0  0  0  0  0 -1  0  0  0  0 -5  4  6  0  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",b3a2
"[ 0  0  3  0  0  0  0  0  6  0 -1  0  0  0  0 -5  4  0  0  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",h2b8
"[ 0  0  3  0  0  0  0  0  6  0 -1  0  0  0  0  0  4  0  0  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0 -5 -6  0  0  0  0  0]",c1b2
"[ 0  0  0  0  0  0  0  0  6  3 -1  0  0  0  0  0  4  0  0  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0 -5 -6  0  0  0  0  0]",b8b6
"[ 0  0  0  0  0  0  0  0  6  3 -1  0  0  0  0  0  4  0  0  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1 -5  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",b2c1
"[ 0  0  3  0  0  0  0  0  6  0 -1  0  0  0  0  0  4  0  0  0  0  0  0 -1
  0  0  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1 -5  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",h3h2
"[ 0  0  3  0  0  0  0  0  6  0 -1  0  0  0  0 -1  4  0  0  0  0  0  0  0
  0  0  0  0  0  0 -2  0  0  0  0  0  0  0  0  0  1 -5  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",c1f4
"[ 0  0  0  0  0  0  0  0  6  0 -1  0  0  0  0 -1  4  0  0  0  0  0  0  0
  0  0  0  0  0  3 -2  0  0  0  0  0  0  0  0  0  1 -5  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",b6g1
"[ 0  0  0  0  0  0 -5  0  6  0 -1  0  0  0  0 -1  4  0  0  0  0  0  0  0
  0  0  0  0  0  3 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",a3h3
"[ 0  0  0  0  0  0 -5  0  6  0 -1  0  0  0  0 -1  0  0  0  0  0  0  0  4
  0  0  0  0  0  3 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",h2h1b
"[ 0  0  0  0  0  0 -5 -3  6  0 -1  0  0  0  0  0  0  0  0  0  0  0  0  4
  0  0  0  0  0  3 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",h3h6
"[ 0  0  0  0  0  0 -5 -3  6  0 -1  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  3 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  4
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",g1g2
"[ 0  0  0  0  0  0  0 -3  6  0 -1  0  0  0 -5  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  3 -2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  4
  0  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",a6a7
"[ 0  0  0  0  0  0  0 -3  6  0 -1  0  0  0 -5  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  3 -2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  4
  1  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",g2f3
"[ 0  0  0  0  0  0  0 -3  6  0 -1  0  0  0  0  0  0  0  0  0  0 -5  0  0
  0  0  0  0  0  3 -2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  4
  1  0  0  0  0  0  0  0  0  0 -6  0  0  0  0  0]",a7a8b
"[ 0  0  0  0  0  0  0 -3  6  0 -1  0  0  0  0  0  0  0  0  0  0 -5  0  0
  0  0  0  0  0  3 -2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  4
  0  0  0  0  0  0  0  0  3  0 -6  0  0  0  0  0]",c2c1q
